UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,Score,theta,error,Outfit,Infit
10218,9842913,non-gamified,Grupo Team 10,Apprentice,NA,38,-0.1339123095696113,0.2404872156389255,0.851610779931765,0.8701128174454084
10219,10276831,ont-gamified,Grupo Razorg,Apprentice,Yee Achiever,21,-1.0519310161028013,0.2376714650979194,1.48548370850134,1.4656235166400633
10220,9760151,non-gamified,Grupo Team 4,Apprentice,NA,36,-0.24827805412393553,0.23781608693243722,4.1914462688413545,4.151842653834893
10221,9082496,non-gamified,Grupo Team 3,Apprentice,NA,25,-0.8377801058122276,0.23216447499209536,0.610542902391386,0.6097263182926171
10223,9795185,non-gamified,Grupo Team 3,Master,NA,14,-1.4747143790040351,0.2660458351852086,0.5133709095123974,0.4555092009145081
10224,9368772,non-gamified,Grupo Team 9,Apprentice,NA,54,0.8699716534529528,0.2645132807109603,0.8294996228551795,0.7941451508030507
10226,10310342,ont-gamified,Grupo Yeka,Apprentice,Yee Socializer,55,0.9392429878765255,0.267689350484839,0.6172416324268977,0.6101019354375317
10227,9274382,non-gamified,Grupo Team 2,Apprentice,NA,58,1.1585341734447687,0.2809133281343319,0.2458161171264227,0.27004376234598615
10228,10310492,ont-gamified,Grupo Losvakai,Apprentice,Yee Achiever,39,-0.07561268264019995,0.2418379085382789,0.1356358268578645,0.13432577247571717
10230,10351992,ont-gamified,Grupo Koil,Apprentice,Yee Achiever,58,1.1585341734447687,0.2809133281343319,1.1896711892642575,1.158394338890587
10231,10276911,non-gamified,Grupo Team 4,Master,NA,30,-0.5751917581635956,0.23190200229729166,0.963784947060616,0.9534461779213773
10232,10276974,non-gamified,Grupo Team 3,Apprentice,NA,56,1.0101826974492933,0.27141221675015176,0.29720372132696005,0.2756149408728151
10233,9805320,ont-gamified,Grupo Tosskor,Apprentice,Yee Achiever,26,-0.7852758807252194,0.23159800278933537,2.4576113252024823,2.4435407333677794
10234,10310676,non-gamified,Grupo Team 6,Apprentice,NA,42,0.10344207127600223,0.24572025153762558,1.4442167704917137,1.4208100120112077
10237,10377688,ont-gamified,Grupo Ellaru,Apprentice,Yee Socializer,39,-0.07561268264019995,0.2418379085382789,0.5274900446229428,0.5168951029725272
10238,10276953,ont-gamified,Grupo Belos,Apprentice,Yee Socializer,42,0.10344207127600223,0.24572025153762558,0.22206040020024911,0.21928924544781966
10240,10276654,non-gamified,Grupo Team 8,Apprentice,NA,14,-1.4747143790040351,0.2660458351852086,0.14664346879298795,0.16588246605871287
10242,9424506,non-gamified,Grupo Team 11,Apprentice,NA,5,-2.3948523015116896,0.41658371448018605,0.9641564391690359,1.246970819018901
