UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,Score,theta,error,Outfit,Infit
10190,10276907,w/o-gamified,Grupo4,Apprentice,NA,38,0.025029761033864905,0.2222275457293521,0.9892047320942902,0.9915019213041283
10191,10276981,w/o-gamified,Grupo1,Master,NA,33,-0.21571496425807013,0.21818509144980644,0.673249696988801,0.6480391501511971
10192,10276682,ont-gamified,Attractive Devils,Apprentice,Social Achiever,54,0.8785424530471413,0.24626846291841747,1.6046687962757094,1.4885822977958265
10193,10276762,ont-gamified,Vandals,Apprentice,Yee Achiever,19,-0.875919158544139,0.22843274909822345,2.396505991758641,2.606176073862599
10197,10276661,w/o-gamified,Grupo8,Apprentice,NA,43,0.27731428888203047,0.2273279629912473,1.8312666192561038,1.8306751082118764
10198,10310888,ont-gamified,Attractive Devils,Apprentice,Social Achiever,60,1.2703498585777862,0.2762163414682949,0.9074950451215639,0.9341507856170536
10199,10276737,w/o-gamified,Grupo1,Apprentice,NA,37,-0.024013275590054402,0.22129268253148865,0.6936103037447302,0.7059160083815993
10200,9795272,ont-gamified,Warriors,Apprentice,Social Achiever,52,0.762423787784117,0.2408635455254553,0.34776522697434714,0.343459241835402
10201,10276928,w/o-gamified,Grupo11,Apprentice,NA,46,0.4341496506022044,0.2307704384053186,1.0432039218626155,0.9988343845406755
10202,10277036,ont-gamified,Silly Knights,Apprentice,Social Achiever,35,-0.12071221245912292,0.21958292385868391,0.5302423364949794,0.5311606168994704
10203,9921470,ont-gamified,Mercenaries,Apprentice,Social Achiever,47,0.48735857189006326,0.2320587266966553,0.8725382921402658,0.8635255535571436
10204,10310471,w/o-gamified,Grupo6,Apprentice,NA,14,-1.1493908854606651,0.2490767323446888,1.634169519933483,1.8511624868617482
10206,10310721,w/o-gamified,Grupo8,Apprentice,NA,46,0.4341496506022044,0.2307704384053186,0.25008886221657023,0.25282117228373463
10208,10276932,ont-gamified,Mercenaries,Master,Social Achiever,26,-0.540581850842623,0.21761182287256212,0.598480291023926,0.604655110514228
10209,10262669,ont-gamified,Mafia,Apprentice,Social Achiever,22,-0.7284249573792312,0.2219151981738701,0.7499680398189444,0.775261246279506
10210,10277015,w/o-gamified,Grupo6,Apprentice,NA,3,-2.2989324897410444,0.48582125683205646,0.3097428968530334,0.35247036287149797
10213,10277040,w/o-gamified,Grupo7,Apprentice,NA,59,1.19833265777978,0.26912322387282234,1.5900778890486895,1.7674988677064487
10214,10277022,ont-gamified,Vikings,Apprentice,Social Achiever,23,-0.6807998615033558,0.22042626824894698,0.5059499325439161,0.5002810096375657
10215,9285227,ont-gamified,Vikings,Master,Social Achiever,34,-0.16840949962907256,0.21883712456535967,2.2313387141102625,2.1860945497420947
10216,10276720,ont-gamified,Silly Knights,Master,Social Achiever,46,0.4341496506022044,0.2307704384053186,0.8338866790533643,0.8441901173853957
10217,9805341,w/o-gamified,Grupo9,Apprentice,NA,38,0.025029761033864905,0.2222275457293521,0.12148301654982331,0.12339022091925211
10218,9842913,w/o-gamified,Grupo10,Apprentice,NA,35,-0.12071221245912292,0.21958292385868391,0.4560078346258187,0.4612730017890852
10219,10276831,w/o-gamified,Grupo3,Master,NA,13,-1.2109454796407435,0.2554156765091028,0.7037517548952311,0.6774256707386057
10220,9760151,w/o-gamified,Grupo3,Apprentice,NA,36,-0.07258855750640372,0.22040651531967362,3.2886094587743444,3.272767172829269
10221,9082496,ont-gamified,Warriors,Apprentice,Social Achiever,25,-0.58699880409090055,0.21829744920931812,0.6712510161766704,0.6708069109325441
10223,9795185,ont-gamified,Slayers,Master,Social Achiever,39,0.07454818113088146,0.22319924490459722,0.24657379683736239,0.2385758682557749
10224,9368772,ont-gamified,Mercenaries,Apprentice,Social Achiever,43,0.27731428888203047,0.2273279629912473,0.21067432901315142,0.20820293959102443
10226,10310342,w/o-gamified,Grupo4,Apprentice,NA,28,-0.44818529425415454,0.21690058705693704,0.7340861913255085,0.7423312944255199
10227,9274382,w/o-gamified,Grupo5,Master,NA,55,0.9385557418010149,0.24959567308482467,0.3817773345887929,0.35392423332551326
10228,10310492,ont-gamified,Resistance,Apprentice,Social Achiever,28,-0.44818529425415454,0.21690058705693704,1.3668986567767714,1.338944906100484
10230,10351992,ont-gamified,Resistance,Master,Social Achiever,42,0.22593386836334772,0.22626227921851239,0.9986594823359285,0.9974413543095707
10231,10276911,w/o-gamified,Grupo9,Master,NA,42,0.22593386836334772,0.22626227921851239,0.47932122225969837,0.4678555373261764
10232,10276974,w/o-gamified,Grupo7,Apprentice,NA,53,0.8199022096489407,0.24338003956719736,0.33418006640643666,0.33797189790444476
10234,10310676,w/o-gamified,Grupo4,Master,NA,29,-0.40201832288740025,0.21684014507842825,2.3400589219152406,2.335059357408616
10237,10377688,ont-gamified,Outlaws,Apprentice,Social Achiever,37,-0.024013275590054402,0.22129268253148865,0.495364304281918,0.4880826028905992
10238,10276953,w/o-gamified,Grupo2,Master,NA,38,0.025029761033864905,0.2222275457293521,0.5471521585315834,0.5464377212759951
