UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,Score,theta,error,Outfit,Infit
10198,10310888,ont-gamified,Attractive Devils,Apprentice,Social Achiever,18,0.5118485930252792,0.44295816011983646,2.1787961509793305,2.1477329506413563
10199,10276737,w/o-gamified,Grupo1,Apprentice,NA,12,-0.5434450847814645,0.3885459004840345,0.6392072285529652,0.6660119530328587
10200,9795272,ont-gamified,Warriors,Apprentice,Social Achiever,21,1.116048623303157,0.42982658317403527,0.5206824008872364,0.4966511853921965
10201,10276928,w/o-gamified,Grupo11,Apprentice,NA,25,1.7947392767601646,0.4079772680770072,1.1474185619117205,1.1632629231454692
10202,10277036,ont-gamified,Silly Knights,Apprentice,Social Achiever,12,-0.5434450847814645,0.3885459004840345,0.07705380668183558,0.07100286020738639
10203,9921470,ont-gamified,Mercenaries,Apprentice,Social Achiever,19,0.7207230177595974,0.44270997602680046,0.8646996354011044,0.9018567314380506
10204,10310471,w/o-gamified,Grupo6,Apprentice,NA,0,-3.680658899453958,1.3064690223763016,0.08681512725923947,0.09545433987536496
10206,10310721,w/o-gamified,Grupo8,Apprentice,NA,16,0.10947233350060599,0.4273590966944896,0.7856441631275883,0.8004920189600975
10208,10276932,ont-gamified,Mercenaries,Master,Social Achiever,17,0.3053963519269712,0.43734590660950406,0.10784919444887368,0.11130543726731393
10209,10262669,ont-gamified,Mafia,Apprentice,Social Achiever,8,-1.1036517024817485,0.39119496727404485,0.7427413438802853,0.7268712087301553
10210,10277015,w/o-gamified,Grupo6,Apprentice,NA,0,-3.680658899453958,1.3064690223763016,0.08681512725923947,0.09545433987536496
10213,10277040,w/o-gamified,Grupo7,Apprentice,NA,17,0.3053963519269712,0.43734590660950406,3.400640621497797,3.534886987791227
10214,10277022,ont-gamified,Vikings,Apprentice,Social Achiever,1,-2.721730141466195,0.7618911226460947,0.27539636664380823,0.32909165008694297
10215,9285227,ont-gamified,Vikings,Master,Social Achiever,18,0.5118485930252792,0.44295816011983646,1.2190392223343998,1.2157732839298765
10216,10276720,ont-gamified,Silly Knights,Master,Social Achiever,22,1.2974006095769663,0.421834205156239,2.05865876328898,1.9736328058880517
10217,9805341,w/o-gamified,Grupo9,Apprentice,NA,20,0.9236404853068738,0.4375336090016113,0.482892817378918,0.46990062105162933
10218,9842913,w/o-gamified,Grupo10,Apprentice,NA,18,0.5118485930252792,0.44295816011983646,0.05551071209634157,0.05724422309272463
10219,10276831,w/o-gamified,Grupo3,Master,NA,5,-1.5744672385270468,0.43795085246139986,1.935526228938822,1.7017890567687324
10220,9760151,w/o-gamified,Grupo3,Apprentice,NA,9,-0.9628246630350213,0.38556723592002595,1.5362935270312272,1.5487583000499243
10221,9082496,ont-gamified,Warriors,Apprentice,Social Achiever,10,-0.8242843556207502,0.38346850495409684,0.09973027162256441,0.10038004952955956
10223,9795185,ont-gamified,Slayers,Master,Social Achiever,24,1.634244949043,0.41025071602074803,0.16469609290190676,0.16226903633576553
10224,9368772,ont-gamified,Mercenaries,Apprentice,Social Achiever,18,0.5118485930252792,0.44295816011983646,0.05551071209634157,0.05724422309272463
10226,10310342,w/o-gamified,Grupo4,Apprentice,NA,3,-1.9940956983889282,0.5194738108305255,1.1128517913391824,1.4691231753394731
10227,9274382,w/o-gamified,Grupo5,Master,NA,20,0.9236404853068738,0.4375336090016113,1.1245867882056153,1.1288456194461693
10228,10310492,ont-gamified,Resistance,Apprentice,Social Achiever,2,-2.2868947757635425,0.6008754834054184,0.3511552505075774,0.33306566385828046
10230,10351992,ont-gamified,Resistance,Master,Social Achiever,21,1.116048623303157,0.42982658317403527,0.16538657770363482,0.16329508418694674
10231,10276911,w/o-gamified,Grupo9,Master,NA,21,1.116048623303157,0.42982658317403527,0.9341238477692263,0.9126023926368371
10232,10276974,w/o-gamified,Grupo7,Apprentice,NA,21,1.116048623303157,0.42982658317403527,0.22748898809092125,0.22242988956900472
10234,10310676,w/o-gamified,Grupo4,Master,NA,4,-1.7661895627464228,0.47026734228724604,0.2254560331632199,0.193295828909738
10237,10377688,ont-gamified,Outlaws,Apprentice,Social Achiever,18,0.5118485930252792,0.44295816011983646,1.726625199437594,1.7148546122592194
10238,10276953,w/o-gamified,Grupo2,Master,NA,17,0.3053963519269712,0.43734590660950406,0.10784919444887368,0.11130543726731393
